code,date,e,n,wqi,ph,aldrin,bhc,dieldrin,ddts,heptachlor,as,cd,pb,cr6,cu,zn,hg,do,bod5,cod,toc,n_nh4,n_no3,n_no2,p_po4,coliform,ecoli
BD18,6/1/2025,106.4375,10.422778,36.2520197,6.98,0.02008625,0.011675,0.009898,0.0063725,0.03660125,0.0168225,0.00495,0.0096,0.006,0.0028,0,0.001396,5.6075,7.45,16.95783786,13.63944605,0.21,0.96,0.15,0.25,2800,0
BD18,7/1/2025,106.4375,10.422778,37.05558039,7.92,0.025529485,0.0175718,0.0119545,0.01424,0.034835466,0.015915371,0.0128186,0.001125,0.014,0.0072,0,0.001584,5.3051235,15.3186,40.38882282,20.57269875,0.36125,0.1125,0.35,0.75,7200,0
BD2,10/1/2023,106.545278,10.473333,38.48889622,7.12,0.026089939,0.019770617,0.015737,0.0185775,0.027859858,0.012638645,0.009491234,0.00175,0.02,0.0083,0,0.001424,4.2128815,11.991234,25.60507989,14.27363495,0.53,0.175,0.5,0.4375,8300,0
BD2,11/1/2023,106.545278,10.473333,38.49800255,7.29,0.028856729,0.019822979,0.016054,0.01741125,0.036532367,0.0180675,0.008995957,0.00425,0.02,0.0064,0,0.001458,6.0225,11.495957,29.59082601,18.24460309,0.5225,0.425,0.5,0.15,6400,0
BD2,12/1/2023,106.545278,10.473333,53.30017072,7.17,0.024061459,0.0140325,0.0069545,0.0070525,0.044651737,0.020057918,0.01559,0.002625,0.00915,0.0007,0,0.001434,6.6859725,18.09,55.61875568,27.44533822,5.29,0.2625,0.22875,0.125,700,0
BD2,1/1/2024,106.545278,10.473333,52.89356456,7.065,0.028238642,0.01925125,0.01661275,0.019945625,0.030306832,0.017974784,0.00669,0.0013125,0.023,0.0075,0,0.001413,5.99159475,9.19,25.23370465,16.82462562,0.48,0.13125,0.575,0.13625,7500,0
BD2,2/1/2024,106.545278,10.473333,53.46051253,7.25,0.01947375,0.00987,0.007925,0.00928125,0.029805417,0.0192075,0.00534,0.001,0.008,0.0054,0,0.00145,6.4025,7.84,20.15506181,15.83989811,0.35,0.1,0.2,14.27,5400,0
BD2,3/1/2024,106.545278,10.473333,54.0265234,7.06,0.0229875,0.0126,0.010706,0.0091325,0.0382375,0.020775,0.0052,0.0068,0.0068,0.0064,0,0.001412,6.925,7.7,19.65758929,16.46681566,0.75,0.68,0.17,15.23,6400,0
BD2,4/1/2024,106.545278,10.473333,36.69788787,7.315,0.023679874,0.0149225,0.0133815,0.013914375,0.030986372,0.017514748,0.004545,0.0045,0.0162,0.0046,0,0.001463,5.838249263,7.045,17.99999477,14.31411878,0.44,0.45,0.405,10.305,4600,0
BD2,5/1/2024,106.545278,10.473333,37.79778228,7.215,0.032862693,0.024255,0.0220715,0.025901875,0.03001295,0.017215386,0.00581,0.0027,0.0346,0.0054,0,0.001443,5.738461994,8.31,20.38414907,14.91606281,0.47,0.27,0.865,2.415,5400,0
BD2,6/1/2024,106.545278,10.473333,54.05188905,7.28,0.019354358,0.01111,0.009528,0.01066,0.026960168,0.016488716,0.00462,0.002,0.0104,0.0052,0,0.001456,5.496238539,7.12,14.74291881,12.77428177,0.59,0.2,0.26,18.5,5200,0
BD2,7/1/2024,106.545278,10.473333,66.6209074,7.34,0.0351875,0.0207125,0.0146965,0.017355,0.051420833,0.02895,0.0135,0.001625,0.0168,0.0095,0,0.001468,9.65,16,43.21748252,27.98177255,0.9475,0.1625,0.42,0.65,9500,0
BD2,8/1/2024,106.545278,10.473333,38.6436489,7.31,0.020190625,0.00985,0.007481,0.00785125,0.034161458,0.02068125,0.0062,0.0024,0.01,0.0011,0,0.001462,6.89375,8.7,19.61244243,16.40570773,0.3,0.24,0.25,0.36,1100,0
BD2,9/1/2024,106.545278,10.473333,3.65622981,7.5,0.02573875,0.0141175,0.0107875,0.01184375,0.03969875,0.0232425,0.00816,0.002625,0.01215,0.0053,0,0.0015,7.7475,10.66,23.62456798,18.95118946,0.6225,0.2625,0.30375,0.675,5300,0
BD2,10/1/2024,106.545278,10.473333,39.01707823,7.345,0.021786563,0.011115,0.0084845,0.008418125,0.036835313,0.021343125,0.00673,0.0035,0.0072,0.0048,0,0.001469,7.114375,9.23,23.50192339,17.96283721,0.68,0.35,0.18,0.68125,4800,0
BD2,11/1/2024,106.545278,10.473333,36.770866,7.42,0.02185,0.010675,0.007667,0.0088025,0.036283333,0.02235,0.0075,0.00125,0.0057,0.0069,0,0.001484,7.45,10,24.17790673,18.67938422,0.95,0.125,0.1425,0.5875,6900,0
BD2,12/1/2024,106.545278,10.473333,53.51803525,6.74,0.02885211,0.02266836,0.019874,0.0213425,0.029054923,0.0123675,0.00693672,0.0056,0.0244,0.0084,0,0.001348,4.1225,9.43672,26.97272962,14.56922592,0.2,0.56,0.61,0.51,8400,0
BD2,1/1/2025,106.545278,10.473333,54.36425439,6.855,0.020547846,0.013477221,0.011648,0.013138125,0.025019973,0.01414125,0.005029442,0.002275,0.0154,0.00425,0,0.001371,4.71375,7.5294415,19.65255172,13.14835253,1.435625,0.2275,0.385,0.32,4250,0
BD2,2/1/2025,106.545278,10.473333,65.88197605,6.65,0.04044125,0.0347975,0.0310025,0.03445625,0.03159625,0.0112875,0.00892,0.006875,0.048,0.0058,0,0.00133,3.7625,11.42,24.3853145,13.21352128,0.74125,0.6875,1.2,0.21,5800,0
BD2,3/1/2025,106.545278,10.473333,36.73554386,6.855,0.039384295,0.03242617,0.0305605,0.033856875,0.030296688,0.01391625,0.00510234,0.00695,0.0468,0.006,0,0.001371,4.63875,7.60234,19.54229672,13.0010937,0.2625,0.695,1.17,0.18,6000,0
BD2,4/1/2025,106.545278,10.473333,66.69861036,6.78,0.02368,0.01585,0.013978,0.014785,0.029236667,0.01566,0.0051,0.0043,0.0208,0.0015,0,0.001356,5.22,7.6,23.36664141,15.07862592,0.28,0.43,0.52,0.52,1500,0
BD2,5/1/2025,106.545278,10.473333,52.73783715,7.5,0.028553598,0.019441098,0.016525,0.014875,0.040608394,0.018225,0.007332195,0.00925,0.0204,0.0019,0,0.0015,6.075,9.832195,23.73416454,16.47699071,0.455,0.925,0.51,0.2375,1900,0
BD2,6/1/2025,106.545278,10.473333,37.67446981,7.1,0.030002892,0.020946185,0.018385,0.0206375,0.033140081,0.018113415,0.006542369,0.00375,0.0264,0.0052,0,0.00142,6.037805,9.042369,21.96021937,15.8619469,0.25,0.375,0.66,0.2625,5200,0
BD2,7/1/2025,106.545278,10.473333,4.074249538,7.27,0.031473177,0.021771927,0.0186645,0.01778375,0.041937413,0.0194025,0.007668854,0.008875,0.0208,0.0062,0,0.001454,6.4675,10.168854,27.40751576,18.22379595,0.365,0.8875,0.52,0.175,6200,0
BD7,10/1/2023,106.395278,10.485556,57.28809169,7.21,0.0261125,0.01708625,0.01567725,0.01790125,0.029195833,0.0180525,0.00426,0.0027125,0.0248,0.0024,0,0.001442,6.0175,6.76,15.41454365,13.76790941,0.26875,0.27125,0.62,0.25,2400,0
BD7,11/1/2023,106.395278,10.485556,38.878621,7.07,0.032625022,0.023775354,0.020832,0.02338375,0.03412505,0.017699336,0.007300707,0.00425,0.0312,0.0048,0,0.001414,5.89977875,9.800707,27.30617222,17.34026466,0.721875,0.425,0.78,0.4375,4800,0
BD7,12/1/2023,106.395278,10.485556,54.45413582,7.2,0.03369,0.02496,0.02392,0.0285875,0.026926667,0.01746,0.00352,0.0021,0.0348,0.0095,0,0.00144,5.82,6.02,14.07290515,13.04869645,1.47,0.21,0.87,27.8,9500,0
BD7,1/1/2024,106.395278,10.485556,64.54562172,7.14,0.0238125,0.0138,0.011564,0.0136425,0.0317625,0.020025,0.0059,0.0013,0.0116,0.0088,0,0.001428,6.675,8.4,22.88792373,17.11020609,0.7,0.13,0.29,28.32,8800,0
BD7,2/1/2024,106.395278,10.485556,54.25327667,7.25,0.033354063,0.0232975,0.021125,0.02065625,0.040959479,0.020113125,0.005795,0.0092,0.0238,0.0078,0,0.00145,6.704375,8.295,19.76482635,16.16968556,0.695,0.92,0.595,19.63,7800,0
BD7,3/1/2024,106.395278,10.485556,53.82880033,7.1,0.058784063,0.0488175,0.046885,0.05545,0.035312813,0.019933125,0.005285,0.00505,0.0816,0.0057,0,0.00142,6.644375,7.785,20.96790571,16.45896657,2.71,0.505,2.04,36.64,5700,0
BD7,4/1/2024,106.395278,10.485556,44.64812898,6.96,0.05531875,0.0448,0.041946,0.0493075,0.038660417,0.0210375,0.0071,0.005,0.068,0.0095,0,0.001392,7.0125,9.6,21.92239221,17.31206406,1.68,0.5,1.7,3.4,9500,0
BD7,5/1/2024,106.395278,10.485556,37.97724407,7.26,0.03529375,0.0239875,0.0207135,0.022845,0.041402083,0.0226125,0.008,0.004875,0.0328,0.0023,0,0.001452,7.5375,10.5,29.89940097,20.61438398,0.68625,0.4875,0.82,0.5625,2300,0
BD7,6/1/2024,106.395278,10.485556,35.19797801,7.17,0.021034375,0.0133,0.013117,0.01552125,0.021780208,0.01546875,0.0018,0.0014,0.0152,0.0082,0,0.001434,5.15625,4.3,11.07806075,11.10892126,0.78,0.14,0.38,0.84,8200,0
BD7,7/1/2024,106.395278,10.485556,53.10087818,7.42,0.0387375,0.022725,0.015417,0.01427125,0.065479167,0.032025,0.0161,0.008,0.0178,0.00355,0,0.001484,10.675,18.6,40.02500135,28.51281568,2.66375,0.8,0.445,0.42625,3550,0
BD7,8/1/2024,106.395278,10.485556,38.12718529,7.05,0.024854688,0.0140125,0.010955,0.01144375,0.038277604,0.021684375,0.007525,0.0036,0.0104,0.0065,0,0.00141,7.228125,10.025,28.37951819,19.67116549,1.068125,0.36,0.26,0.1625,6500,0
BD7,9/1/2024,106.395278,10.485556,57.8922889,7.1,0.02843875,0.0163825,0.0122925,0.01169375,0.046185417,0.0241125,0.0096,0.005875,0.00779,0.0095,0,0.00142,8.0375,12.1,25.8073591,20.07433295,1.45375,0.5875,0.19475,0.7625,9500,0
BD7,10/1/2024,106.395278,10.485556,53.91916862,6.66,0.01390875,0.00708,0.007141,0.00752,0.019970417,0.0136575,0.00121,0.00225,0.0072,0.0035,0,0.001332,4.5525,3.71,9.348071135,9.657902312,3.82,0.225,0.18,0.39,3500,0
BD7,11/1/2024,106.395278,10.485556,37.01497962,6.745,0.237250625,0.22999625,0.01264325,0.011405625,0.533868125,0.01450875,0.436055,0.0070375,0.0074,0.0095,0,0.001349,4.83625,48.555,132.5482964,48.92344701,1.413125,0.70375,0.185,0.3325,9500,0
BD7,12/1/2024,106.395278,10.485556,37.21037515,6.69,0.05250875,0.0456125,0.0426815,0.04358625,0.042720417,0.0137925,0.0072,0.015625,0.0592,0.0092,0,0.001338,4.5975,9.7,21.86674616,13.67202117,0.67,1.5625,1.48,0.19,9200,0
BD7,1/1/2025,106.395278,10.485556,66.80522308,6.675,0.039406508,0.031953383,0.0290675,0.031553125,0.034606851,0.01490625,0.007106766,0.00765,0.0442,0.00495,0,0.001335,4.96875,9.6067655,21.05961321,13.97444064,0.225625,0.765,1.105,0.325,4950,0
BD7,2/1/2025,106.395278,10.485556,52.41402473,6.59,0.01838375,0.011075,0.007609,0.00694875,0.031462083,0.0146175,0.00825,0.0041,0.0084,0.0014,0,0.001318,4.8725,10.75,24.28774802,14.84776262,2.96,0.41,0.21,0.43,1400,0
BD7,3/1/2025,106.395278,10.485556,53.11505625,7.33,0.056316386,0.04991,0.044083,0.05104125,0.037838234,0.012812772,0.01312,0.0065,0.078,0.0022,0,0.001466,4.270924,15.62,36.69997137,17.85845768,2.79875,0.65,1.95,0.75,2200,0
BD7,4/1/2025,106.395278,10.485556,53.57062939,6.96,0.036642876,0.028499318,0.024246,0.0296825,0.031716712,0.016287118,0.009898635,0.001,0.038,0.0081,0,0.001392,5.42903925,12.398635,31.87439474,18.07432645,0.775,0.1,0.95,0.1375,8100,0
BD7,5/1/2025,106.395278,10.485556,52.72321405,7.34,0.03813367,0.02813617,0.0219715,0.0237925,0.046278563,0.019995,0.01379734,0.005875,0.0344,0.0022,0,0.001468,6.665,16.29734,47.28266776,24.7858568,1.9425,0.5875,0.86,0.45,2200,0
BD7,6/1/2025,106.395278,10.485556,57.09077356,7.37,0.022264797,0.0137375,0.0098495,0.01098375,0.03316786,0.017054594,0.00925,0.002125,0.0128,0.0033,0,0.001474,5.68486475,11.75,30.62673204,18.06472841,1.4475,0.2125,0.32,0.5,3300,0
BD7,7/1/2025,106.395278,10.485556,36.95583571,6.965,0.037493805,0.028800557,0.024534,0.029839375,0.033410546,0.017386496,0.009926115,0.001325,0.0422,0.00415,0,0.001393,5.79549875,12.4261145,29.69828984,17.93798011,0.881875,0.1325,1.055,0.44375,4150,0
BD8,10/1/2023,106.370278,10.364722,53.82595575,7.12,0.02923125,0.0189,0.016362,0.0195775,0.033322917,0.0206625,0.0065,0.0014,0.0224,0.0075,0,0.001424,6.8875,9,18.40134494,16.01452394,1.13,0.14,0.56,24.29,7500,0
BD8,11/1/2023,106.370278,10.364722,64.9802394,7,0.01842875,0.010055,0.009145,0.0104375,0.025150417,0.0167475,0.00322,0.00159,0.0084,0.0069,0,0.0014,5.5825,5.72,16.69606066,13.51941856,0.36,0.159,0.21,2.12,6900,0
BD8,12/1/2023,106.370278,10.364722,65.91209912,7.26,0.032979688,0.0232625,0.021401,0.0252825,0.031452604,0.019434375,0.005175,0.00235,0.0336,0.0054,0,0.001452,6.478125,7.675,17.58088757,15.14180527,0.69,0.235,0.84,32.45,5400,0
BD8,1/1/2024,106.370278,10.364722,65.23734973,7.04,0.04348875,0.03375,0.031964,0.038755,0.03077375,0.0194775,0.00498,0.00192,0.0522,0.0084,0,0.001408,6.4925,7.48,18.82332579,15.555057,0.77,0.192,1.305,3.41,8400,0
BD8,2/1/2024,106.370278,10.364722,67.16415539,7.03,0.02878,0.01837,0.015903,0.01887875,0.033553333,0.02082,0.00634,0.0016,0.0276,0.0012,0,0.001406,6.94,8.84,20.15748016,16.64691052,1.63,0.16,0.69,27.5,1200,0
BD8,3/1/2024,106.370278,10.364722,66.02214269,7.31,0.046603125,0.0317625,0.0253935,0.03010125,0.054257292,0.02968125,0.0142,0.002625,0.0388,0.0079,0,0.001462,9.89375,16.7,45.29977328,29.00385744,1.31,0.2625,0.97,0.55,7900,0
BD8,4/1/2024,106.370278,10.364722,54.43353916,7.16,0.0278875,0.016,0.012116,0.0139575,0.0406875,0.023775,0.0092,0.0019,0.0164,0.0045,0,0.001432,7.925,11.7,27.92372231,20.57278446,1.69,0.19,0.41,0.1,4500,0
BD8,5/1/2024,106.370278,10.364722,45.10411182,7.245,0.041373438,0.0256375,0.018412,0.020124375,0.060663021,0.031471875,0.0159,0.004625,0.0286,0.00215,0,0.001449,10.490625,18.4,43.24661673,29.25189486,2.24125,0.4625,0.715,0.1375,2150,0
BD8,6/1/2024,106.370278,10.364722,38.20568773,7.065,0.03230875,0.02110375,0.01822525,0.020664375,0.038462083,0.02241,0.00717,0.0033875,0.0266,0.00505,0,0.001413,7.47,9.67,24.76153251,18.89337721,1.6275,0.33875,0.665,0.55625,5050,0
BD8,7/1/2024,106.370278,10.364722,36.86906676,7.12,0.035073125,0.020405,0.014012,0.0115775,0.061887292,0.02933625,0.01421,0.0095,0.0136,0.0035,0,0.001424,9.77875,16.71,45.03748292,28.74866817,2.53625,0.95,0.34,0.13125,3500,0
BD8,8/1/2024,106.370278,10.364722,47.43886362,6.61,0.019515,0.011805,0.008361,0.00732625,0.033401667,0.01542,0.00821,0.005,0.008,0.0024,0,0.001322,5.14,10.71,25.13039002,15.51466268,0.85625,0.5,0.2,0.54,2400,0
BD8,9/1/2024,106.370278,10.364722,59.99989926,6.98,0.02266,0.0144175,0.0110105,0.00806,0.039456667,0.016485,0.00821,0.009125,0.0072,0.0043,0,0.001396,5.495,10.71,29.18210275,17.32449961,0.7,0.9125,0.18,0.75,4300,0
BD8,10/1/2024,106.370278,10.364722,52.56807474,6.76,0.037485,0.028875,0.026076,0.029095,0.034731667,0.01722,0.00695,0.0056,0.038,0.0072,0,0.001352,5.74,9.45,24.34597072,16.16736782,0.24,0.56,0.95,0.43,7200,0
BD8,11/1/2024,106.370278,10.364722,53.50737492,6.755,0.020223118,0.012368743,0.0101255,0.009563125,0.030912274,0.01570875,0.005837485,0.00495,0.0092,0.00475,0,0.001351,5.23625,8.337485,17.99228755,13.40869012,0.56375,0.495,0.23,0.22,4750,0
BD8,12/1/2024,106.370278,10.364722,52.26132688,7.52,0.0199325,0.0125,0.009552,0.0080025,0.033325833,0.014865,0.0074,0.0063,0.0092,0.0021,0,0.001504,4.955,9.9,23.93612767,14.86066131,1.26,0.63,0.23,0.41,2100,0
BD8,1/1/2025,106.370278,10.364722,53.96496967,6.56,0.0247075,0.01741,0.014006,0.0128825,0.035134167,0.014595,0.00812,0.0074,0.0112,0.0081,0,0.001312,4.865,10.62,30.24110841,16.71336015,1.31,0.74,0.28,0.29,8100,0
BD8,2/1/2025,106.370278,10.364722,35.36951626,7.28,0.030033572,0.020875,0.017553,0.02116,0.032278334,0.018317144,0.0081,0.00125,0.0276,0.0048,0,0.001456,6.1057145,10.6,23.89561952,16.57396252,0.32625,0.125,0.69,0.175,4800,0
BD8,3/1/2025,106.370278,10.364722,65.081931,6.9,0.032118469,0.023232634,0.01964625,0.0233625,0.032943093,0.01777167,0.008552767,0.0019125,0.0336,0.0024,0,0.00138,5.92389,11.052767,22.88624249,15.98301107,0.28,0.19125,0.84,0.45,2400,0
BD8,4/1/2025,106.370278,10.364722,66.31862241,7.53,0.0199714,0.01006015,0.0073655,0.00787875,0.033649933,0.0198225,0.0068953,0.002125,0.008,0.0031,0,0.001506,6.6075,9.3953,25.59987022,17.86392031,0.13,0.2125,0.2,0.275,3100,0
BD8,5/1/2025,106.370278,10.364722,65.04334531,7.39,0.020810966,0.0120525,0.0096765,0.0076425,0.036017255,0.017516933,0.00623,0.007125,0.00535,0.0054,0,0.001478,5.8389775,8.73,23.5805389,16.07452517,0.165,0.7125,0.13375,0.3375,5400,0
BD8,6/1/2025,106.370278,10.364722,35.86116606,7.075,0.027476988,0.017023928,0.0143075,0.012103125,0.043171305,0.020906121,0.006847855,0.00925,0.014,0.00395,0,0.001415,6.968707,9.347855,21.89044747,17.23630371,0.341875,0.925,0.35,0.46875,3950,0
BD8,7/1/2025,106.370278,10.364722,57.81447578,7.03,0.027005,0.01682,0.014553,0.01319125,0.040028333,0.02037,0.00594,0.008,0.0128,0.0069,0,0.001406,6.79,8.44,20.3735126,16.49001658,0.22,0.8,0.32,12.9,6900,0
C1-1,12/1/2024,106.323333,11.323333,52.70742558,6.91,0.0179875,0.009175,0.007791,0.00886375,0.0270375,0.017625,0.00415,0.0014,0.0072,0.0056,0,0.001382,5.875,6.65,16.15013265,13.7860601,0.36,0.14,0.18,18.2,5600,0
C1-1,1/1/2025,106.323333,11.323333,64.50664264,7.085,0.01854125,0.00869,0.0065835,0.007229375,0.03142125,0.0197025,0.00563,0.0016,0.0056,0.00455,0,0.001417,6.5675,8.13,21.56125405,16.53071218,0.405,0.16,0.14,14.465,4550,0
C1-1,2/1/2025,106.323333,11.323333,63.79789875,7.15,0.034458125,0.023795,0.02099,0.02076875,0.043302292,0.02132625,0.00704,0.00875,0.028,0.0038,0,0.00143,7.10875,9.54,26.75817399,18.98096043,0.725,0.875,0.7,8.855,3800,0
C1-1,3/1/2025,106.323333,11.323333,65.05034785,7.03,0.03914625,0.02841,0.025653,0.02712875,0.04234125,0.0214725,0.00692,0.0079,0.0348,0.0072,0,0.001406,7.1575,9.42,22.13276122,17.59588468,0.88,0.79,0.87,2.5,7200,0
C1-1,4/1/2025,106.323333,11.323333,50.62786,7.02,0.035225,0.0236375,0.0200395,0.022315,0.042175,0.023175,0.0086,0.004375,0.0332,0.0011,0,0.001404,7.725,11.1,33.14086455,21.91753296,0.27125,0.4375,0.83,0.6125,1100,0
C1-1,5/1/2025,106.323333,11.323333,52.48467223,7.06,0.02295625,0.01105,0.007506,0.0062575,0.04353125,0.0238125,0.0085,0.005,0.0064,0.0022,0,0.001412,7.9375,11,28.67183425,20.82738312,0.33,0.5,0.16,0.65,2200,0
C1-1,6/1/2025,106.323333,11.323333,44.54099008,7.29,0.025103125,0.01433125,0.01156025,0.0101925,0.041248958,0.02154375,0.007,0.0068125,0.007,0.00785,0,0.001458,7.18125,9.5,23.96902786,18.21040837,0.509375,0.68125,0.175,0.6625,7850,0
C1-1,7/1/2025,106.323333,11.323333,52.78721741,7.035,0.019829375,0.010458125,0.008956625,0.009410625,0.030343542,0.0187425,0.00441,0.00285625,0.0106,0.00305,0,0.001407,6.2475,6.91,19.35100789,15.35391327,0.563125,0.285625,0.265,0.45,3050,0
C2-1,12/1/2024,106.25,11.373333,65.06356123,7.14,0.02594375,0.0148625,0.0116765,0.01217375,0.039477083,0.0221625,0.0078,0.003875,0.00855,0.0095,0,0.001428,7.3875,10.3,23.27105159,18.29974041,1.35,0.3875,0.21375,0.675,9500,0
C2-1,1/1/2025,106.25,11.373333,64.04995601,6.79,0.0162375,0.0096975,0.0068165,0.00578625,0.028670833,0.01308,0.00712,0.004375,0.0068,0.0011,0,0.001358,4.36,9.62,23.55258518,13.84724627,1.22375,0.4375,0.17,0.52,1100,0
C2-1,2/1/2025,106.25,11.373333,64.49183448,6.815,0.020902948,0.013734823,0.01077525,0.010414375,0.030923544,0.01433625,0.007282145,0.0048875,0.0102,0.0051,0,0.001363,4.77875,9.782145,27.45740739,15.70639971,1.51875,0.48875,0.255,0.40625,5100,0
C2-1,3/1/2025,106.25,11.373333,62.23956211,6.79,0.02679625,0.01975,0.016354,0.01709875,0.03219125,0.0140925,0.00815,0.00535,0.0248,0.0012,0,0.001358,4.6975,10.65,25.41774723,14.94150449,1.1925,0.535,0.62,0.28,1200,0
C2-1,4/1/2025,106.25,11.373333,36.58980293,7.025,0.0246265,0.017435875,0.0148525,0.016409375,0.028470167,0.01438125,0.00657175,0.00345,0.0202,0.00465,0,0.001405,4.79375,9.07175,21.23544353,13.76737264,0.77,0.345,0.505,0.355,4650,0
C2-1,5/1/2025,106.25,11.373333,64.49057308,6.58,0.02171125,0.014575,0.011758,0.0110725,0.03152625,0.0142725,0.00695,0.0058,0.0072,0.0092,0,0.001316,4.7575,9.45,20.15533418,13.37248398,1.36,0.58,0.18,0.31,9200,0
C2-1,6/1/2025,106.25,11.373333,51.6664015,7.42,0.044513313,0.034195,0.028767,0.0326775,0.044597729,0.020636625,0.01234,0.00525,0.0496,0.0012,0,0.001484,6.878875,14.84,42.25782004,23.52254328,1.83875,0.525,1.24,0.875,1200,0
C2-1,7/1/2025,106.25,11.373333,64.9440272,7.13,0.042446529,0.033282688,0.028338,0.03432875,0.036625234,0.018327683,0.011315375,0.00175,0.0448,0.0087,0,0.001426,6.1092275,13.815375,35.59245664,20.26675948,0.81375,0.175,1.12,0.225,8700,0
C3-1,12/1/2024,106.2,11.44,54.15860208,7.65,0.0292382,0.0211157,0.017465,0.02101875,0.030772467,0.016245,0.0088314,0.0013,0.0276,0.0045,0,0.00153,5.415,11.3314,23.16811111,15.30853755,0.87875,0.13,0.69,0.3625,4500,0
C3-1,1/1/2025,106.2,11.44,64.20831871,7.61,0.022331164,0.01232895,0.008161,0.00901375,0.037056049,0.020004428,0.0098579,0.0019,0.0112,0.0017,0,0.001522,6.6681425,12.3579,29.87881536,19.30385794,1.1525,0.19,0.28,0.75,1700,0
C3-1,2/1/2025,106.2,11.44,64.62300118,7.075,0.042090228,0.032665559,0.02835125,0.031571875,0.040927198,0.018849338,0.010043618,0.0061875,0.0456,0.0035,0,0.001415,6.2831125,12.5436175,33.15102615,19.75790524,1.161875,0.61875,1.14,0.25625,3500,0
C3-1,3/1/2025,106.2,11.44,64.55946314,7.41,0.061815625,0.0466,0.039991,0.04792625,0.056503125,0.03043125,0.0147,0.0033,0.07,0.0052,0,0.001482,10.14375,17.2,46.45879371,29.74424849,0.95,0.33,1.75,0.45,5200,0
C3-1,4/1/2025,106.2,11.44,54.58176105,7.37,0.021289375,0.01123,0.009167,0.00977125,0.033155208,0.02011875,0.0056,0.0027,0.00936,0.0048,0,0.001474,6.70625,8.1,18.2598602,15.69804467,0.51,0.27,0.234,0.68,4800,0
C3-1,5/1/2025,106.2,11.44,64.86172123,7.41,0.03396875,0.02001875,0.01453475,0.01702,0.04921875,0.0279,0.01245,0.0018375,0.0174,0.00835,0,0.001482,9.3,14.95,33.11915173,24.27318781,0.39,0.18375,0.435,0.74375,8350,0
C3-1,6/1/2025,106.2,11.44,44.68842003,7.155,0.030332813,0.017775,0.0132905,0.011831875,0.050359896,0.025115625,0.0104,0.00765,0.011,0.0065,0,0.001431,8.371875,12.9,33.08751551,22.87102672,0.47625,0.765,0.275,0.45,6500,0
C3-1,7/1/2025,106.2,11.44,51.82228945,7.11,0.025700625,0.015435,0.012946,0.01540125,0.032878125,0.02053125,0.0064,0.00125,0.01862,0.0046,0,0.001422,6.84375,8.9,21.51833699,16.93155722,0.9925,0.125,0.4655,0.5875,4600,0
CLCB1,5/1/2023,105.15576,9.75633,64.17847512,6.91,0.015340034,0.009148784,0.0069035,0.00667625,0.024943412,0.0123825,0.005872567,0.003125,0.0072,0.0021,0,0.001382,4.1275,8.372567,21.824788,12.9537935,0.46875,0.3125,0.18,0.39,2100,0
CLCB1,6/1/2023,105.15576,9.75633,65.11542457,7.07,0.024106875,0.01675875,0.01421325,0.015915,0.028191042,0.01469625,0.006505,0.0029625,0.0222,0.00185,0,0.001414,4.89875,9.005,24.27044608,14.88168303,0.9075,0.29625,0.555,0.29375,1850,0
CLCB1,7/1/2023,105.15576,9.75633,51.59612462,7.35,0.02226625,0.0137725,0.0106975,0.00766875,0.039354583,0.0169875,0.00762,0.009125,0.0056,0.0052,0,0.00147,5.6625,10.12,26.37808751,16.69175993,0.73125,0.9125,0.14,0.35,5200,0
CLCB1,8/1/2023,105.15576,9.75633,54.0471208,7.54,0.021505728,0.013587603,0.011354,0.01297375,0.027721698,0.01583625,0.005975205,0.00195,0.0166,0.00265,0,0.001508,5.27875,8.475205,20.7608426,14.34525066,0.195,0.195,0.415,0.385,2650,0
CLCB1,9/1/2023,105.15576,9.75633,62.06141565,6.79,0.0184925,0.01094,0.008879,0.00878625,0.0283325,0.015105,0.00548,0.0037,0.0084,0.0043,0,0.001358,5.035,7.98,21.50802596,14.21518158,0.57,0.37,0.21,0.28,4300,0
CLCB1,10/1/2023,105.15576,9.75633,61.20121125,7.18,0.044269208,0.03462,0.029518,0.034085,0.041344818,0.019298415,0.01164,0.0045,0.048,0.0051,0,0.001436,6.432805,14.14,30.15835188,19.03897795,1.1875,0.45,1.2,0.225,5100,0
CLCB1,11/1/2023,105.15576,9.75633,64.20976236,7.17,0.033069151,0.024292655,0.024417,0.02833375,0.025944686,0.017552993,0.00118531,0.0035,0.0344,0.0095,0,0.001434,5.8509975,3.68531,9.996629191,11.81011201,0.6475,0.35,0.86,0.425,9500,0
CLCB1,12/1/2023,105.15576,9.75633,47.59436359,7.59,0.022723568,0.013194818,0.010359,0.01169875,0.032954992,0.0190575,0.007189636,0.002,0.0096,0.0076,0,0.001518,6.3525,9.689636,22.09486939,16.37643896,0.2375,0.2,0.24,0.4125,7600,0
CLCB1,1/1/2024,105.15576,9.75633,48.05259366,7.29,0.018066435,0.010345,0.008454,0.00791125,0.029088349,0.015442871,0.00524,0.00425,0.0063,0.0049,0,0.001458,5.1476235,7.74,18.94979306,13.57761213,0.48875,0.425,0.1575,0.15,4900,0
CLCB1,2/1/2024,105.15576,9.75633,50.34651003,6.79,0.042557854,0.033435231,0.02977275,0.03491125,0.035718326,0.018245246,0.008682962,0.0036875,0.0488,0.0057,0,0.001358,6.08174875,11.1829615,26.8393132,17.46603838,1.27625,0.36875,1.22,0.24375,5700,0
