code,date,e,n,wqi,ph,aldrin,bhc,dieldrin,ddts,heptachlor,as,cd,pb,cr6,cu,zn,hg,do,bod5,cod,toc,n_nh4,n_no3,n_no2,p_po4,coliform,ecoli
DATI14,6/1/2025,106.344242,11.18115,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217,52.89166217
DATI14,7/1/2025,106.344242,11.18115,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866,45.43899866
DATI15,1/1/2025,106.324056,11.02775,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388,31.3745388
DATI15,2/1/2025,106.324056,11.02775,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017,3.339223017
DATI15,3/1/2025,106.324056,11.02775,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052,3.344026052
DATI15,4/1/2025,106.324056,11.02775,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384,30.25315384
DATI15,5/1/2025,106.324056,11.02775,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501,49.00980501
DATI15,6/1/2025,106.324056,11.02775,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452,30.91317452
DATI15,7/1/2025,106.324056,11.02775,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815,49.40975815
DATI16,1/1/2025,106.207742,11.300415,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408,63.84063408
DATI16,2/1/2025,106.207742,11.300415,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555,3.494384555
DATI16,3/1/2025,106.207742,11.300415,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155,5.153661155
DATI16,4/1/2025,106.207742,11.300415,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375,42.43611375
DATI16,5/1/2025,106.207742,11.300415,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941,50.36582941
DATI16,6/1/2025,106.207742,11.300415,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812,50.38061812
DATI16,7/1/2025,106.207742,11.300415,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934,34.94794934
DATI17,1/1/2025,106.503419,10.948525,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639,80.37476639
DATI17,2/1/2025,106.503419,10.948525,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688,6.511394688
DATI17,3/1/2025,106.503419,10.948525,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445,6.552217445
DATI17,4/1/2025,106.503419,10.948525,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324,80.18652324
DATI17,5/1/2025,106.503419,10.948525,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465,36.41252465
DATI17,6/1/2025,106.503419,10.948525,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721,66.48224721
DATI17,7/1/2025,106.503419,10.948525,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059,64.56745059
DATI18,1/1/2025,106.363967,10.981836,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158,31.34571158
DATI18,2/1/2025,106.363967,10.981836,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818,3.046633818
DATI18,3/1/2025,106.363967,10.981836,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007,2.939639007
DATI18,4/1/2025,106.363967,10.981836,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897,29.87908897
DATI18,5/1/2025,106.363967,10.981836,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447,51.33996447
DATI18,6/1/2025,106.363967,10.981836,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344,65.93125344
DATI18,7/1/2025,106.363967,10.981836,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265,64.94562265
DATI19,1/1/2025,106.255414,11.225739,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501,79.23295501
DATI19,2/1/2025,106.255414,11.225739,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222,4.461382222
DATI19,3/1/2025,106.255414,11.225739,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737,6.565314737
DATI19,4/1/2025,106.255414,11.225739,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275,43.20434275
DATI19,5/1/2025,106.255414,11.225739,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839,51.32030839
DATI19,6/1/2025,106.255414,11.225739,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188,66.05701188
DATI19,7/1/2025,106.255414,11.225739,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699,62.66040699
DATI2,1/1/2025,106.362636,11.416258,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697,36.87497697
DATI2,2/1/2025,106.362636,11.416258,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091,4.480577091
DATI2,3/1/2025,106.362636,11.416258,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895,3.145973895
DATI2,4/1/2025,106.362636,11.416258,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758,66.9179758
DATI2,5/1/2025,106.362636,11.416258,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251,50.65799251
DATI2,6/1/2025,106.362636,11.416258,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723,66.9377723
DATI2,7/1/2025,106.362636,11.416258,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708,67.20188708
DATI20,1/1/2025,106.092778,11.313028,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017,45.23025017
DATI20,2/1/2025,106.092778,11.313028,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164,3.279893164
DATI20,3/1/2025,106.092778,11.313028,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889,2.91927889
DATI20,4/1/2025,106.092778,11.313028,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265,32.20389265
DATI20,5/1/2025,106.092778,11.313028,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267,59.30771267
DATI20,6/1/2025,106.092778,11.313028,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934,49.06192934
DATI20,7/1/2025,106.092778,11.313028,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359,54.4538359
DATI21,1/1/2025,106.091769,11.253581,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209,33.56531209
DATI21,2/1/2025,106.091769,11.253581,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931,3.502431931
DATI21,3/1/2025,106.091769,11.253581,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172,3.450937172
DATI21,4/1/2025,106.091769,11.253581,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937,32.96747937
DATI21,5/1/2025,106.091769,11.253581,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831,48.08031831
DATI21,6/1/2025,106.091769,11.253581,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115,48.84470115
DATI21,7/1/2025,106.091769,11.253581,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509,47.10740509
DATI22,1/1/2025,106.31714,11.329494,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917,44.35963917
DATI22,2/1/2025,106.31714,11.329494,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588,4.462166588
DATI22,3/1/2025,106.31714,11.329494,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708,3.006081708
DATI22,4/1/2025,106.31714,11.329494,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051,30.9109051
DATI22,5/1/2025,106.31714,11.329494,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261,46.6391261
DATI22,6/1/2025,106.31714,11.329494,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651,42.91664651
DATI22,7/1/2025,106.31714,11.329494,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458,42.51386458
DATI23,1/1/2025,106.615581,10.991867,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535,48.40374535
DATI23,2/1/2025,106.615581,10.991867,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369,3.480314369
DATI23,3/1/2025,106.615581,10.991867,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087,3.562467087
DATI23,4/1/2025,106.615581,10.991867,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731,33.49319731
DATI23,5/1/2025,106.615581,10.991867,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334,44.78078334
DATI23,6/1/2025,106.615581,10.991867,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109,31.85862109
DATI23,7/1/2025,106.615581,10.991867,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791,32.144791
DATI24,1/1/2025,106.262806,11.080472,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787,53.05307787
DATI24,2/1/2025,106.262806,11.080472,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672,3.540387672
DATI24,3/1/2025,106.262806,11.080472,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614,4.681338614
DATI24,4/1/2025,106.262806,11.080472,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825,68.22655825
DATI24,5/1/2025,106.262806,11.080472,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764,63.60019764
DATI24,6/1/2025,106.262806,11.080472,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981,50.25168981
DATI24,7/1/2025,106.262806,11.080472,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182,56.57066182
DATI3,1/1/2025,106.299203,11.390678,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892,35.14467892
DATI3,2/1/2025,106.299203,11.390678,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514,3.608784514
DATI3,3/1/2025,106.299203,11.390678,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968,5.177271968
DATI3,4/1/2025,106.299203,11.390678,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957,51.98283957
