code,datetime,e,n,value
tmp-01,10/9/2025 18:00,106.468056,10.505556,48
tmp-01,10/9/2025 19:00,106.468056,10.505556,31
tmp-01,10/9/2025 20:00,106.468056,10.505556,32
tmp-01,10/9/2025 21:00,106.468056,10.505556,87
tmp-01,10/9/2025 22:00,106.468056,10.505556,50
tmp-01,10/9/2025 23:00,106.468056,10.505556,-97
tmp-01,10/10/2025 0:00,106.468056,10.505556,71
tmp-01,10/10/2025 1:00,106.468056,10.505556,92
tmp-01,10/10/2025 2:00,106.468056,10.505556,9
tmp-01,10/10/2025 3:00,106.468056,10.505556,74
tmp-01,10/10/2025 4:00,106.468056,10.505556,9
tmp-01,10/10/2025 5:00,106.468056,10.505556,49
tmp-01,10/10/2025 6:00,106.468056,10.505556,19
tmp-01,10/10/2025 7:00,106.468056,10.505556,57
tmp-01,10/10/2025 8:00,106.468056,10.505556,-11
tmp-01,10/10/2025 9:00,106.468056,10.505556,20
tmp-01,10/10/2025 10:00,106.468056,10.505556,5
tmp-01,10/10/2025 11:00,106.468056,10.505556,95
tmp-01,10/10/2025 12:00,106.468056,10.505556,-65
tmp-01,10/10/2025 13:00,106.468056,10.505556,-60
tmp-01,10/10/2025 14:00,106.468056,10.505556,-30
tmp-01,10/10/2025 15:00,106.468056,10.505556,-86
tmp-01,10/10/2025 16:00,106.468056,10.505556,84
tmp-01,10/10/2025 17:00,106.468056,10.505556,-76
tmp-01,10/10/2025 18:00,106.468056,10.505556,-73
tmp-01,10/10/2025 19:00,106.468056,10.505556,-45
tmp-01,10/10/2025 20:00,106.468056,10.505556,-26
tmp-01,10/10/2025 21:00,106.468056,10.505556,-63
tmp-01,10/10/2025 22:00,106.468056,10.505556,-21
tmp-01,10/10/2025 23:00,106.468056,10.505556,99
tmp-01,10/11/2025 0:00,106.468056,10.505556,-62
tmp-01,10/11/2025 1:00,106.468056,10.505556,82
tmp-01,10/11/2025 2:00,106.468056,10.505556,-38
tmp-01,10/11/2025 3:00,106.468056,10.505556,99
tmp-01,10/11/2025 4:00,106.468056,10.505556,77
tmp-01,10/11/2025 5:00,106.468056,10.505556,-32
tmp-01,10/11/2025 6:00,106.468056,10.505556,-30
tmp-01,10/11/2025 7:00,106.468056,10.505556,41
tmp-01,10/11/2025 8:00,106.468056,10.505556,8
tmp-01,10/11/2025 9:00,106.468056,10.505556,89
tmp-01,10/11/2025 10:00,106.468056,10.505556,-44
tmp-01,10/11/2025 11:00,106.468056,10.505556,-82
tmp-01,10/11/2025 12:00,106.468056,10.505556,45
tmp-01,10/11/2025 13:00,106.468056,10.505556,47
tmp-01,10/11/2025 14:00,106.468056,10.505556,9
tmp-01,10/11/2025 15:00,106.468056,10.505556,17
tmp-01,10/11/2025 16:00,106.468056,10.505556,88
tmp-01,10/11/2025 17:00,106.468056,10.505556,-91
tmp-01,10/11/2025 18:00,106.468056,10.505556,45
tmp-01,10/11/2025 19:00,106.468056,10.505556,-38
tmp-01,10/11/2025 20:00,106.468056,10.505556,23
tmp-01,10/11/2025 21:00,106.468056,10.505556,26
tmp-01,10/11/2025 22:00,106.468056,10.505556,-40
tmp-01,10/11/2025 23:00,106.468056,10.505556,-48
tmp-01,10/12/2025 0:00,106.468056,10.505556,-44
tmp-01,10/12/2025 1:00,106.468056,10.505556,-71
tmp-01,10/12/2025 2:00,106.468056,10.505556,-85
tmp-01,10/12/2025 3:00,106.468056,10.505556,30
tmp-01,10/12/2025 4:00,106.468056,10.505556,-9
tmp-01,10/12/2025 5:00,106.468056,10.505556,38
tmp-01,10/12/2025 6:00,106.468056,10.505556,-46
tmp-01,10/12/2025 7:00,106.468056,10.505556,-67
tmp-01,10/12/2025 8:00,106.468056,10.505556,-87
tmp-01,10/12/2025 9:00,106.468056,10.505556,-93
tmp-01,10/12/2025 10:00,106.468056,10.505556,-53
tmp-01,10/12/2025 11:00,106.468056,10.505556,-61
tmp-01,10/12/2025 12:00,106.468056,10.505556,81
tmp-01,10/12/2025 13:00,106.468056,10.505556,-51
tmp-01,10/12/2025 14:00,106.468056,10.505556,45
tmp-01,10/12/2025 15:00,106.468056,10.505556,-49
tmp-01,10/12/2025 16:00,106.468056,10.505556,-23
tmp-01,10/12/2025 17:00,106.468056,10.505556,-49
tmp-01,10/12/2025 18:00,106.468056,10.505556,18
tmp-01,10/12/2025 19:00,106.468056,10.505556,-80
tmp-01,10/12/2025 20:00,106.468056,10.505556,-31
tmp-01,10/12/2025 21:00,106.468056,10.505556,-18
tmp-01,10/12/2025 22:00,106.468056,10.505556,57
tmp-01,10/12/2025 23:00,106.468056,10.505556,-54
tmp-01,10/13/2025 0:00,106.468056,10.505556,80
tmp-01,10/13/2025 1:00,106.468056,10.505556,98
tmp-01,10/13/2025 2:00,106.468056,10.505556,91
tmp-01,10/13/2025 3:00,106.468056,10.505556,-96
tmp-01,10/13/2025 4:00,106.468056,10.505556,35
tmp-01,10/13/2025 5:00,106.468056,10.505556,55
tmp-01,10/13/2025 6:00,106.468056,10.505556,-75
tmp-01,10/13/2025 7:00,106.468056,10.505556,-48
tmp-01,10/13/2025 8:00,106.468056,10.505556,-40
tmp-01,10/13/2025 9:00,106.468056,10.505556,-69
tmp-01,10/13/2025 10:00,106.468056,10.505556,-48
tmp-01,10/13/2025 11:00,106.468056,10.505556,-93
tmp-01,10/13/2025 12:00,106.468056,10.505556,-80
tmp-01,10/13/2025 13:00,106.468056,10.505556,-25
tmp-01,10/13/2025 14:00,106.468056,10.505556,-43
tmp-01,10/13/2025 15:00,106.468056,10.505556,-28
tmp-01,10/13/2025 16:00,106.468056,10.505556,-36
tmp-01,10/13/2025 17:00,106.468056,10.505556,-11
tmp-01,10/13/2025 18:00,106.468056,10.505556,2
tmp-01,10/13/2025 19:00,106.468056,10.505556,-83
tmp-01,10/13/2025 20:00,106.468056,10.505556,-2
tmp-01,10/13/2025 21:00,106.468056,10.505556,-24
tmp-01,10/13/2025 22:00,106.468056,10.505556,-87
tmp-01,10/13/2025 23:00,106.468056,10.505556,-99
tmp-01,10/14/2025 0:00,106.468056,10.505556,17
tmp-01,10/14/2025 1:00,106.468056,10.505556,-56
tmp-01,10/14/2025 2:00,106.468056,10.505556,73
tmp-01,10/14/2025 3:00,106.468056,10.505556,42
tmp-01,10/14/2025 4:00,106.468056,10.505556,16
tmp-01,10/14/2025 5:00,106.468056,10.505556,96
tmp-01,10/14/2025 6:00,106.468056,10.505556,73
tmp-01,10/14/2025 7:00,106.468056,10.505556,66
tmp-01,10/14/2025 8:00,106.468056,10.505556,99
tmp-01,10/14/2025 9:00,106.468056,10.505556,63
tmp-01,10/14/2025 10:00,106.468056,10.505556,-86
tmp-01,10/14/2025 11:00,106.468056,10.505556,43
tmp-01,10/14/2025 12:00,106.468056,10.505556,-27
tmp-01,10/14/2025 13:00,106.468056,10.505556,55
tmp-01,10/14/2025 14:00,106.468056,10.505556,-95
tmp-01,10/14/2025 15:00,106.468056,10.505556,61
tmp-01,10/14/2025 16:00,106.468056,10.505556,23
tmp-01,10/14/2025 17:00,106.468056,10.505556,14
tmp-01,10/14/2025 18:00,106.468056,10.505556,-44
tmp-01,10/14/2025 19:00,106.468056,10.505556,-55
tmp-01,10/14/2025 20:00,106.468056,10.505556,21
tmp-01,10/14/2025 21:00,106.468056,10.505556,-42
tmp-01,10/14/2025 22:00,106.468056,10.505556,35
tmp-01,10/14/2025 23:00,106.468056,10.505556,31
tmp-01,10/15/2025 0:00,106.468056,10.505556,76
tmp-01,10/15/2025 1:00,106.468056,10.505556,23
tmp-01,10/15/2025 2:00,106.468056,10.505556,33
tmp-01,10/15/2025 3:00,106.468056,10.505556,-45
tmp-01,10/15/2025 4:00,106.468056,10.505556,95
tmp-01,10/15/2025 5:00,106.468056,10.505556,19
tmp-01,10/15/2025 6:00,106.468056,10.505556,87
tmp-01,10/15/2025 7:00,106.468056,10.505556,70
tmp-01,10/15/2025 8:00,106.468056,10.505556,10
tmp-01,10/15/2025 9:00,106.468056,10.505556,95
tmp-01,10/15/2025 10:00,106.468056,10.505556,67
tmp-01,10/15/2025 11:00,106.468056,10.505556,-32
tmp-01,10/15/2025 12:00,106.468056,10.505556,-72
tmp-02,9/20/2025 0:00,105.05421,9.79762,26
tmp-02,9/20/2025 1:00,105.05421,9.79762,61
tmp-02,9/20/2025 2:00,105.05421,9.79762,80
tmp-02,9/20/2025 3:00,105.05421,9.79762,97
tmp-02,9/20/2025 4:00,105.05421,9.79762,-57
tmp-02,9/20/2025 5:00,105.05421,9.79762,11
tmp-02,9/20/2025 6:00,105.05421,9.79762,44
tmp-02,9/20/2025 7:00,105.05421,9.79762,46
tmp-02,9/20/2025 8:00,105.05421,9.79762,25
tmp-02,9/20/2025 9:00,105.05421,9.79762,27
tmp-02,9/20/2025 10:00,105.05421,9.79762,29
tmp-02,9/20/2025 11:00,105.05421,9.79762,-39
tmp-02,9/20/2025 12:00,105.05421,9.79762,75
tmp-02,9/20/2025 13:00,105.05421,9.79762,-100
tmp-02,9/20/2025 14:00,105.05421,9.79762,-15
tmp-02,9/20/2025 15:00,105.05421,9.79762,76
tmp-02,9/20/2025 16:00,105.05421,9.79762,82
tmp-02,9/20/2025 17:00,105.05421,9.79762,3
tmp-02,9/20/2025 18:00,105.05421,9.79762,72
tmp-02,9/20/2025 19:00,105.05421,9.79762,66
tmp-02,9/20/2025 20:00,105.05421,9.79762,53
tmp-02,9/20/2025 21:00,105.05421,9.79762,39
tmp-02,9/20/2025 22:00,105.05421,9.79762,10
tmp-02,9/20/2025 23:00,105.05421,9.79762,-33
tmp-02,9/21/2025 0:00,105.05421,9.79762,-86
tmp-02,9/21/2025 1:00,105.05421,9.79762,12
tmp-02,9/21/2025 2:00,105.05421,9.79762,29
tmp-02,9/21/2025 3:00,105.05421,9.79762,49
tmp-02,9/21/2025 4:00,105.05421,9.79762,27
tmp-02,9/21/2025 5:00,105.05421,9.79762,-76
tmp-02,9/21/2025 6:00,105.05421,9.79762,35
tmp-02,9/21/2025 7:00,105.05421,9.79762,-9
tmp-02,9/21/2025 8:00,105.05421,9.79762,66
tmp-02,9/21/2025 9:00,105.05421,9.79762,-31
tmp-02,9/21/2025 10:00,105.05421,9.79762,-56
tmp-02,9/21/2025 11:00,105.05421,9.79762,-28
tmp-02,9/21/2025 12:00,105.05421,9.79762,87
tmp-02,9/21/2025 13:00,105.05421,9.79762,30
tmp-02,9/21/2025 14:00,105.05421,9.79762,-76
tmp-02,9/21/2025 15:00,105.05421,9.79762,-35
tmp-02,9/21/2025 16:00,105.05421,9.79762,79
tmp-02,9/21/2025 17:00,105.05421,9.79762,87
tmp-02,9/21/2025 18:00,105.05421,9.79762,-47
tmp-02,9/21/2025 19:00,105.05421,9.79762,20
tmp-02,9/21/2025 20:00,105.05421,9.79762,-65
tmp-02,9/21/2025 21:00,105.05421,9.79762,60
tmp-02,9/21/2025 22:00,105.05421,9.79762,-40
tmp-02,9/21/2025 23:00,105.05421,9.79762,77
tmp-02,9/22/2025 0:00,105.05421,9.79762,98
tmp-02,9/22/2025 1:00,105.05421,9.79762,68
tmp-02,9/22/2025 2:00,105.05421,9.79762,39
tmp-02,9/22/2025 3:00,105.05421,9.79762,-51
tmp-02,9/22/2025 4:00,105.05421,9.79762,57
tmp-02,9/22/2025 5:00,105.05421,9.79762,-50
tmp-02,9/22/2025 6:00,105.05421,9.79762,90
tmp-02,9/22/2025 7:00,105.05421,9.79762,94
tmp-02,9/22/2025 8:00,105.05421,9.79762,-22
tmp-02,9/22/2025 9:00,105.05421,9.79762,-87
tmp-02,9/22/2025 10:00,105.05421,9.79762,37
tmp-02,9/22/2025 11:00,105.05421,9.79762,-3
tmp-02,9/22/2025 12:00,105.05421,9.79762,-53
tmp-02,9/22/2025 13:00,105.05421,9.79762,38
tmp-02,9/22/2025 14:00,105.05421,9.79762,-92
tmp-02,9/22/2025 15:00,105.05421,9.79762,58
tmp-02,9/22/2025 16:00,105.05421,9.79762,-93
tmp-02,9/22/2025 17:00,105.05421,9.79762,-48
tmp-02,9/22/2025 18:00,105.05421,9.79762,61
tmp-02,9/22/2025 19:00,105.05421,9.79762,-9
tmp-02,9/22/2025 20:00,105.05421,9.79762,-33
tmp-02,9/22/2025 21:00,105.05421,9.79762,25
tmp-02,9/22/2025 22:00,105.05421,9.79762,-67
tmp-02,9/22/2025 23:00,105.05421,9.79762,-66
tmp-02,9/23/2025 0:00,105.05421,9.79762,98
tmp-02,9/23/2025 1:00,105.05421,9.79762,67
tmp-02,9/23/2025 2:00,105.05421,9.79762,-18
tmp-02,9/23/2025 3:00,105.05421,9.79762,-48
tmp-02,9/23/2025 4:00,105.05421,9.79762,-22
tmp-02,9/23/2025 5:00,105.05421,9.79762,-66
tmp-02,9/23/2025 6:00,105.05421,9.79762,88
tmp-02,9/23/2025 7:00,105.05421,9.79762,-93
tmp-02,9/23/2025 8:00,105.05421,9.79762,-92
tmp-02,9/23/2025 9:00,105.05421,9.79762,-71
tmp-02,9/23/2025 10:00,105.05421,9.79762,74
tmp-02,9/23/2025 11:00,105.05421,9.79762,-6
tmp-02,9/23/2025 12:00,105.05421,9.79762,18
tmp-02,9/23/2025 13:00,105.05421,9.79762,-1
tmp-02,9/23/2025 14:00,105.05421,9.79762,-35
tmp-02,9/23/2025 15:00,105.05421,9.79762,40
tmp-02,9/23/2025 16:00,105.05421,9.79762,73
tmp-02,9/23/2025 17:00,105.05421,9.79762,98
tmp-02,9/23/2025 18:00,105.05421,9.79762,54
tmp-02,9/23/2025 19:00,105.05421,9.79762,-3
tmp-02,9/23/2025 20:00,105.05421,9.79762,-46
tmp-02,9/23/2025 21:00,105.05421,9.79762,64
tmp-02,9/23/2025 22:00,105.05421,9.79762,-39
tmp-02,9/23/2025 23:00,105.05421,9.79762,44
tmp-02,9/24/2025 0:00,105.05421,9.79762,6
tmp-02,9/24/2025 1:00,105.05421,9.79762,-40
tmp-02,9/24/2025 2:00,105.05421,9.79762,-68
tmp-02,9/24/2025 3:00,105.05421,9.79762,70
tmp-02,9/24/2025 4:00,105.05421,9.79762,93
tmp-02,9/24/2025 5:00,105.05421,9.79762,-73
tmp-02,9/24/2025 6:00,105.05421,9.79762,73
tmp-02,9/24/2025 7:00,105.05421,9.79762,-94
tmp-02,9/24/2025 8:00,105.05421,9.79762,-1
tmp-02,9/24/2025 9:00,105.05421,9.79762,51
tmp-02,9/24/2025 10:00,105.05421,9.79762,40
tmp-02,9/24/2025 11:00,105.05421,9.79762,60
tmp-02,9/24/2025 12:00,105.05421,9.79762,-45
tmp-02,9/24/2025 13:00,105.05421,9.79762,46
tmp-02,9/24/2025 14:00,105.05421,9.79762,0
tmp-02,9/24/2025 15:00,105.05421,9.79762,84
tmp-02,9/24/2025 16:00,105.05421,9.79762,-26
tmp-02,9/24/2025 17:00,105.05421,9.79762,87
tmp-02,9/24/2025 18:00,105.05421,9.79762,24
tmp-02,9/24/2025 19:00,105.05421,9.79762,92
tmp-02,9/24/2025 20:00,105.05421,9.79762,-43
tmp-02,9/24/2025 21:00,105.05421,9.79762,76
tmp-02,9/24/2025 22:00,105.05421,9.79762,49
tmp-02,9/24/2025 23:00,105.05421,9.79762,4
tmp-02,9/25/2025 0:00,105.05421,9.79762,35
tmp-02,9/25/2025 1:00,105.05421,9.79762,-31
tmp-02,9/25/2025 2:00,105.05421,9.79762,100
tmp-02,9/25/2025 3:00,105.05421,9.79762,68
tmp-02,9/25/2025 4:00,105.05421,9.79762,-61
tmp-02,9/25/2025 5:00,105.05421,9.79762,24
tmp-02,9/25/2025 6:00,105.05421,9.79762,7
tmp-02,9/25/2025 7:00,105.05421,9.79762,36
tmp-02,9/25/2025 8:00,105.05421,9.79762,62
tmp-02,9/25/2025 9:00,105.05421,9.79762,-27
tmp-02,9/25/2025 10:00,105.05421,9.79762,69
tmp-02,9/25/2025 11:00,105.05421,9.79762,11
tmp-02,9/25/2025 12:00,105.05421,9.79762,-35
tmp-02,9/25/2025 13:00,105.05421,9.79762,-67
tmp-02,9/25/2025 14:00,105.05421,9.79762,10
tmp-02,9/25/2025 15:00,105.05421,9.79762,9
tmp-02,9/25/2025 16:00,105.05421,9.79762,66
tmp-02,9/25/2025 17:00,105.05421,9.79762,-75
tmp-02,9/25/2025 18:00,105.05421,9.79762,37
tmp-02,9/25/2025 19:00,105.05421,9.79762,-79
tmp-02,9/25/2025 20:00,105.05421,9.79762,-70
tmp-02,9/25/2025 21:00,105.05421,9.79762,-89
tmp-02,9/25/2025 22:00,105.05421,9.79762,-79
tmp-02,9/25/2025 23:00,105.05421,9.79762,-6
tmp-02,9/26/2025 0:00,105.05421,9.79762,99
tmp-02,9/26/2025 1:00,105.05421,9.79762,-71
tmp-02,9/26/2025 2:00,105.05421,9.79762,33
tmp-02,9/26/2025 3:00,105.05421,9.79762,92
tmp-02,9/26/2025 4:00,105.05421,9.79762,87
tmp-02,9/26/2025 5:00,105.05421,9.79762,-24
tmp-02,9/26/2025 6:00,105.05421,9.79762,89
tmp-02,9/26/2025 7:00,105.05421,9.79762,-69
tmp-02,9/26/2025 8:00,105.05421,9.79762,5
tmp-02,9/26/2025 9:00,105.05421,9.79762,-48
tmp-02,9/26/2025 10:00,105.05421,9.79762,-90
tmp-02,9/26/2025 11:00,105.05421,9.79762,46
tmp-02,9/26/2025 12:00,105.05421,9.79762,89
tmp-02,9/26/2025 13:00,105.05421,9.79762,33
tmp-02,9/26/2025 14:00,105.05421,9.79762,-72
tmp-02,9/26/2025 15:00,105.05421,9.79762,35
tmp-02,9/26/2025 16:00,105.05421,9.79762,-69
tmp-02,9/26/2025 17:00,105.05421,9.79762,68
tmp-02,9/26/2025 18:00,105.05421,9.79762,6
tmp-02,9/26/2025 19:00,105.05421,9.79762,12
tmp-02,9/26/2025 20:00,105.05421,9.79762,-79
tmp-02,9/26/2025 21:00,105.05421,9.79762,-76
tmp-02,9/26/2025 22:00,105.05421,9.79762,19
tmp-02,9/26/2025 23:00,105.05421,9.79762,53
tmp-02,9/27/2025 0:00,105.05421,9.79762,82
tmp-02,9/27/2025 1:00,105.05421,9.79762,-14
tmp-02,9/27/2025 2:00,105.05421,9.79762,-86
tmp-02,9/27/2025 3:00,105.05421,9.79762,-45
tmp-02,9/27/2025 4:00,105.05421,9.79762,-96
tmp-02,9/27/2025 5:00,105.05421,9.79762,-34
tmp-02,9/27/2025 6:00,105.05421,9.79762,-96
tmp-02,9/27/2025 7:00,105.05421,9.79762,-98
tmp-02,9/27/2025 8:00,105.05421,9.79762,-86
tmp-02,9/27/2025 9:00,105.05421,9.79762,16
tmp-02,9/27/2025 10:00,105.05421,9.79762,-29
tmp-02,9/27/2025 11:00,105.05421,9.79762,71
tmp-02,9/27/2025 12:00,105.05421,9.79762,-41
tmp-02,9/27/2025 13:00,105.05421,9.79762,-40
tmp-02,9/27/2025 14:00,105.05421,9.79762,-24
tmp-02,9/27/2025 15:00,105.05421,9.79762,-15
tmp-02,9/27/2025 16:00,105.05421,9.79762,29
tmp-02,9/27/2025 17:00,105.05421,9.79762,-20
tmp-02,9/27/2025 18:00,105.05421,9.79762,-53
tmp-02,9/27/2025 19:00,105.05421,9.79762,-38
tmp-02,9/27/2025 20:00,105.05421,9.79762,30
tmp-02,9/27/2025 21:00,105.05421,9.79762,-53
tmp-02,9/27/2025 22:00,105.05421,9.79762,44
tmp-02,9/27/2025 23:00,105.05421,9.79762,-37
tmp-02,9/28/2025 0:00,105.05421,9.79762,68
tmp-02,9/28/2025 1:00,105.05421,9.79762,24
tmp-02,9/28/2025 2:00,105.05421,9.79762,-83
tmp-02,9/28/2025 3:00,105.05421,9.79762,15
tmp-02,9/28/2025 4:00,105.05421,9.79762,-64
tmp-02,9/28/2025 5:00,105.05421,9.79762,-90
tmp-02,9/28/2025 6:00,105.05421,9.79762,83
tmp-02,9/28/2025 7:00,105.05421,9.79762,-88
tmp-02,9/28/2025 8:00,105.05421,9.79762,6
tmp-02,9/28/2025 9:00,105.05421,9.79762,-69
tmp-02,9/28/2025 10:00,105.05421,9.79762,-34
tmp-02,9/28/2025 11:00,105.05421,9.79762,54
tmp-02,9/28/2025 12:00,105.05421,9.79762,-22
tmp-02,9/28/2025 13:00,105.05421,9.79762,-36
tmp-02,9/28/2025 14:00,105.05421,9.79762,-64
tmp-02,9/28/2025 15:00,105.05421,9.79762,95
tmp-02,9/28/2025 16:00,105.05421,9.79762,73
tmp-02,9/28/2025 17:00,105.05421,9.79762,-64
tmp-02,9/28/2025 18:00,105.05421,9.79762,-64
tmp-02,9/28/2025 19:00,105.05421,9.79762,11
tmp-02,9/28/2025 20:00,105.05421,9.79762,-80
tmp-02,9/28/2025 21:00,105.05421,9.79762,62
tmp-02,9/28/2025 22:00,105.05421,9.79762,10
tmp-02,9/28/2025 23:00,105.05421,9.79762,75
tmp-02,9/29/2025 0:00,105.05421,9.79762,2
tmp-02,9/29/2025 1:00,105.05421,9.79762,-18
tmp-02,9/29/2025 2:00,105.05421,9.79762,34
tmp-02,9/29/2025 3:00,105.05421,9.79762,-75
tmp-02,9/29/2025 4:00,105.05421,9.79762,-56
tmp-02,9/29/2025 5:00,105.05421,9.79762,57
tmp-02,9/29/2025 6:00,105.05421,9.79762,-53
tmp-02,9/29/2025 7:00,105.05421,9.79762,68
tmp-02,9/29/2025 8:00,105.05421,9.79762,-27
tmp-02,9/29/2025 9:00,105.05421,9.79762,77
tmp-02,9/29/2025 10:00,105.05421,9.79762,52
tmp-02,9/29/2025 11:00,105.05421,9.79762,76
tmp-02,9/29/2025 12:00,105.05421,9.79762,83
tmp-02,9/29/2025 13:00,105.05421,9.79762,-87
tmp-02,9/29/2025 14:00,105.05421,9.79762,-36
tmp-02,9/29/2025 15:00,105.05421,9.79762,-75
tmp-02,9/29/2025 16:00,105.05421,9.79762,-71
tmp-02,9/29/2025 17:00,105.05421,9.79762,58
tmp-02,9/29/2025 18:00,105.05421,9.79762,92
tmp-02,9/29/2025 19:00,105.05421,9.79762,-16
tmp-02,9/29/2025 20:00,105.05421,9.79762,35
tmp-02,9/29/2025 21:00,105.05421,9.79762,16
tmp-02,9/29/2025 22:00,105.05421,9.79762,-21
tmp-02,9/29/2025 23:00,105.05421,9.79762,-29
tmp-02,9/30/2025 0:00,105.05421,9.79762,53
tmp-02,9/30/2025 1:00,105.05421,9.79762,-23
tmp-02,9/30/2025 2:00,105.05421,9.79762,-69
tmp-02,9/30/2025 3:00,105.05421,9.79762,-87
tmp-02,9/30/2025 4:00,105.05421,9.79762,-69
tmp-02,9/30/2025 5:00,105.05421,9.79762,17
tmp-02,9/30/2025 6:00,105.05421,9.79762,95
tmp-02,9/30/2025 7:00,105.05421,9.79762,-83
tmp-02,9/30/2025 8:00,105.05421,9.79762,23
tmp-02,9/30/2025 9:00,105.05421,9.79762,-71
tmp-02,9/30/2025 10:00,105.05421,9.79762,-31
tmp-02,9/30/2025 11:00,105.05421,9.79762,-71
tmp-02,9/30/2025 12:00,105.05421,9.79762,65
tmp-02,9/30/2025 13:00,105.05421,9.79762,-63
tmp-02,9/30/2025 14:00,105.05421,9.79762,31
tmp-02,9/30/2025 15:00,105.05421,9.79762,24
tmp-02,9/30/2025 16:00,105.05421,9.79762,17
tmp-02,9/30/2025 17:00,105.05421,9.79762,-57
tmp-02,9/30/2025 18:00,105.05421,9.79762,-23
tmp-02,9/30/2025 19:00,105.05421,9.79762,6
tmp-02,9/30/2025 20:00,105.05421,9.79762,-1
tmp-02,9/30/2025 21:00,105.05421,9.79762,-78
tmp-02,9/30/2025 22:00,105.05421,9.79762,43
tmp-02,9/30/2025 23:00,105.05421,9.79762,-62
tmp-02,10/1/2025 0:00,105.05421,9.79762,-46
tmp-02,10/1/2025 1:00,105.05421,9.79762,60
tmp-02,10/1/2025 2:00,105.05421,9.79762,-80
tmp-02,10/1/2025 3:00,105.05421,9.79762,7
tmp-02,10/1/2025 4:00,105.05421,9.79762,-1
tmp-02,10/1/2025 5:00,105.05421,9.79762,-38
tmp-02,10/1/2025 6:00,105.05421,9.79762,-9
tmp-02,10/1/2025 7:00,105.05421,9.79762,56
tmp-02,10/1/2025 8:00,105.05421,9.79762,35
tmp-02,10/1/2025 9:00,105.05421,9.79762,-25
tmp-02,10/1/2025 10:00,105.05421,9.79762,-65
tmp-02,10/1/2025 11:00,105.05421,9.79762,83
tmp-02,10/1/2025 12:00,105.05421,9.79762,-100
tmp-02,10/1/2025 13:00,105.05421,9.79762,-46
tmp-02,10/1/2025 14:00,105.05421,9.79762,100
tmp-02,10/1/2025 15:00,105.05421,9.79762,-77
tmp-02,10/1/2025 16:00,105.05421,9.79762,-28
tmp-02,10/1/2025 17:00,105.05421,9.79762,45
tmp-02,10/1/2025 18:00,105.05421,9.79762,-18
tmp-02,10/1/2025 19:00,105.05421,9.79762,-37
tmp-02,10/1/2025 20:00,105.05421,9.79762,40
tmp-02,10/1/2025 21:00,105.05421,9.79762,-41
tmp-02,10/1/2025 22:00,105.05421,9.79762,-30
tmp-02,10/1/2025 23:00,105.05421,9.79762,57
tmp-02,10/2/2025 0:00,105.05421,9.79762,33
tmp-02,10/2/2025 1:00,105.05421,9.79762,-5
tmp-02,10/2/2025 2:00,105.05421,9.79762,60
tmp-02,10/2/2025 3:00,105.05421,9.79762,-71
tmp-02,10/2/2025 4:00,105.05421,9.79762,1
tmp-02,10/2/2025 5:00,105.05421,9.79762,13
tmp-02,10/2/2025 6:00,105.05421,9.79762,98
tmp-02,10/2/2025 7:00,105.05421,9.79762,56
tmp-02,10/2/2025 8:00,105.05421,9.79762,3
tmp-02,10/2/2025 9:00,105.05421,9.79762,-85
tmp-02,10/2/2025 10:00,105.05421,9.79762,12
tmp-02,10/2/2025 11:00,105.05421,9.79762,-26
tmp-02,10/2/2025 12:00,105.05421,9.79762,-5
tmp-02,10/2/2025 13:00,105.05421,9.79762,91
tmp-02,10/2/2025 14:00,105.05421,9.79762,52
tmp-02,10/2/2025 15:00,105.05421,9.79762,86
tmp-02,10/2/2025 16:00,105.05421,9.79762,84
tmp-02,10/2/2025 17:00,105.05421,9.79762,47
tmp-02,10/2/2025 18:00,105.05421,9.79762,-83
tmp-02,10/2/2025 19:00,105.05421,9.79762,-83
tmp-02,10/2/2025 20:00,105.05421,9.79762,-23
tmp-02,10/2/2025 21:00,105.05421,9.79762,30
tmp-02,10/2/2025 22:00,105.05421,9.79762,-87
tmp-02,10/2/2025 23:00,105.05421,9.79762,31
tmp-02,10/3/2025 0:00,105.05421,9.79762,-6
tmp-02,10/3/2025 1:00,105.05421,9.79762,20
tmp-02,10/3/2025 2:00,105.05421,9.79762,10
tmp-02,10/3/2025 3:00,105.05421,9.79762,-63
tmp-02,10/3/2025 4:00,105.05421,9.79762,63
tmp-02,10/3/2025 5:00,105.05421,9.79762,-4
tmp-02,10/3/2025 6:00,105.05421,9.79762,-79
tmp-02,10/3/2025 7:00,105.05421,9.79762,-88
tmp-02,10/3/2025 8:00,105.05421,9.79762,89
tmp-02,10/3/2025 9:00,105.05421,9.79762,-41
tmp-02,10/3/2025 10:00,105.05421,9.79762,-56
tmp-02,10/3/2025 11:00,105.05421,9.79762,37
tmp-02,10/3/2025 12:00,105.05421,9.79762,38
tmp-02,10/3/2025 13:00,105.05421,9.79762,-81
tmp-02,10/3/2025 14:00,105.05421,9.79762,62
tmp-02,10/3/2025 15:00,105.05421,9.79762,70
tmp-02,10/3/2025 16:00,105.05421,9.79762,64
tmp-02,10/3/2025 17:00,105.05421,9.79762,92
tmp-02,10/3/2025 18:00,105.05421,9.79762,3
tmp-02,10/3/2025 19:00,105.05421,9.79762,-21
tmp-02,10/3/2025 20:00,105.05421,9.79762,31
tmp-02,10/3/2025 21:00,105.05421,9.79762,-52
tmp-02,10/3/2025 22:00,105.05421,9.79762,-98
